Сектор на 135.5 градусов, дистанция 2 единицы 
Юнит0, позиция(-100, -66), направление(-33, -59)
Юнит5037, позиция(-97, -9), направление(-79, -97)
Юнит5038, позиция(-81, -1), направление(-23, -71)
Юнит5039, позиция(-79, -31), направление(-24, -31)
Юнит5040, позиция(-80, -40), направление(-100, -80)
Юнит5041, позиция(-70, -51), направление(-5, -27)
Юнит5042, позиция(-14, -97), направление(-17, -34)
Юнит5043, позиция(-72, -58), направление(-95, -16)
Юнит5044, позиция(-22, -68), направление(-65, -65)
Юнит5045, позиция(-82, -5), направление(-89, -39)
Юнит5046, позиция(-46, -25), направление(-81, -39)
Юнит5047, позиция(-90, -89), направление(-17, -96)
Юнит5048, позиция(-84, -33), направление(-68, -21)
Юнит5049, позиция(-76, -15), направление(-58, -78)
Юнит5050, позиция(-21, -76), направление(-41, -80)
Юнит5051, позиция(-74, -56), направление(-67, -61)
Юнит5052, позиция(-97, -40), направление(-54, -18)
Юнит5053, позиция(-81, -24), направление(-52, -74)
Юнит5054, позиция(-24, -17), направление(-88, -27)
Юнит5055, позиция(-64, -77), направление(-22, -31)
Юнит5056, позиция(-14, -57), направление(-23, -64)
Юнит5057, позиция(-71, -22), направление(-34, -14)
Юнит5058, позиция(-80, -24), направление(-97, -73)
Юнит5059, позиция(-83, -34), направление(-50, -45)
Юнит5060, позиция(-67, -79), направление(-57, -96)
Юнит5061, позиция(-70, -9), направление(-58, -77)
Юнит5062, позиция(-35, -19), направление(-88, -23)
Юнит5063, позиция(-54, -44), направление(-67, -41)
Юнит5064, позиция(-26, -33), направление(-5, -65)
Юнит5065, позиция(-59, -71), направление(-11, -11)
Юнит5066, позиция(-84, -45), направление(-66, -45)
Юнит5067, позиция(-27, -21), направление(-50, -92)
Юнит5068, позиция(-76, -18), направление(-35, -53)
Юнит5069, позиция(-48, -84), направление(-45, -61)
Юнит5070, позиция(-14, -34), направление(-60, -35)
Юнит5071, позиция(-67, -23), направление(-67, -2)
Юнит5072, позиция(-17, -40), направление(-58, -67)
Юнит5073, позиция(-37, -15), направление(-87, -16)
Юнит5074, позиция(-4, -8), направление(-29, -18)
Юнит5075, позиция(-99, -87), направление(-90, -61)
Юнит5076, позиция(-7, -19), направление(-13, -23)
Юнит5077, позиция(-71, -90), направление(-3, -42)
Юнит5078, позиция(-69, -26), направление(-54, -94)
Юнит5079, позиция(-7, -63), направление(-88, -62)
Юнит5080, позиция(-94, -90), направление(-58, -71)
Юнит5081, позиция(-60, -44), направление(-44, -18)
Юнит5082, позиция(-88, -11), направление(-64, -34)
Юнит5083, позиция(-14, -54), направление(-77, -89)
Юнит5084, позиция(-24, -76), направление(-85, -71)
Юнит5085, позиция(-28, -45), направление(-6, -44)
Юнит5086, позиция(-21, -95), направление(-17, -89)
Юнит5087, позиция(-71, -55), направление(-13, -40)
Юнит5088, позиция(-41, -92), направление(-49, -97)
Юнит5089, позиция(-8, -4), направление(-15, -73)
Юнит5090, позиция(-93, -16), направление(-88, -90)
Юнит5091, позиция(-81, -21), направление(-37, -11)
Юнит5092, позиция(-64, -12), направление(-80, -8)
Юнит5093, позиция(-95, -47), направление(-47, -58)
Юнит5094, позиция(-61, -66), направление(-97, -59)
Юнит5095, позиция(-47, -7), направление(-73, -93)
Юнит5096, позиция(-83, -48), направление(-10, -20)
Юнит5097, позиция(-58, -50), направление(-85, -12)
Юнит5098, позиция(-51, -14), направление(-85, -73)
Юнит5099, позиция(-67, -68), направление(-76, -9)
Юнит5100, позиция(-42, -47), направление(-26, -7)
Юнит5101, позиция(-74, -43), направление(-2, -20)
Юнит5102, позиция(-93, -61), направление(-13, -70)
Юнит5103, позиция(-49, -3), направление(-89, -53)
Юнит5104, позиция(-92, -64), направление(-55, -41)
Юнит5105, позиция(-74, -50), направление(-88, -5)
Юнит5106, позиция(-36, -29), направление(-39, -56)
Юнит5107, позиция(-1, -55), направление(-60, -97)
Юнит5108, позиция(-47, -65), направление(-55, -28)
Юнит5109, позиция(-32, -25), направление(-32, -68)
Юнит5110, позиция(-35, -38), направление(-83, -8)
Юнит5111, позиция(-84, -47), направление(-30, -87)
Юнит5112, позиция(-43, -71), направление(-98, -79)
Юнит5113, позиция(-51, -56), направление(-45, -57)
Юнит5114, позиция(-35, -78), направление(-3, -71)
Юнит5115, позиция(-2, -23), направление(-95, -28)
Юнит5116, позиция(-46, -15), направление(-63, -50)
Юнит5117, позиция(-54, -1), направление(-47, -44)
Юнит5118, позиция(-4, -12), направление(-25, -77)
Юнит5119, позиция(-17, -84), направление(-50, -4)
Юнит5120, позиция(-56, -97), направление(-21, -44)
Юнит5121, позиция(-5, -96), направление(-24, -83)
Юнит5122, позиция(-73, -11), направление(-26, -70)
Юнит5123, позиция(-82, -26), направление(-14, -97)
Юнит5124, позиция(-48, -39), направление(-18, -79)
Юнит5125, позиция(-58, -56), направление(-12, -97)
Юнит5126, позиция(-2, -63), направление(-93, -11)
Юнит5127, позиция(-11, -9), направление(-18, -48)
Юнит5128, позиция(-64, -2), направление(-38, -66)
Юнит5129, позиция(-17, -15), направление(-49, -33)
Юнит5130, позиция(-89, -74), направление(-67, -24)
Юнит5131, позиция(-82, -30), направление(-29, -1)
Юнит5132, позиция(-4, -79), направление(-52, -4)
Юнит5133, позиция(-52, -24), направление(-39, -46)
Юнит5134, позиция(-68, -72), направление(-9, -24)
Юнит5135, позиция(-15, -30), направление(-27, -71)
Юнит5136, позиция(-6, -10), направление(-71, -30)
Юнит5137, позиция(-22, -67), направление(-60, -96)
Юнит5138, позиция(-60, -10), направление(-45, -30)
Юнит5139, позиция(-65, -86), направление(-5, -12)
Юнит5140, позиция(-74, -74), направление(-1, -40)
Юнит5141, позиция(-35, -19), направление(-27, -53)
Юнит5142, позиция(-23, -77), направление(-95, -24)
Юнит5143, позиция(-7, -67), направление(-15, -60)
Юнит5144, позиция(-63, -6), направление(-34, -11)
Юнит5145, позиция(-21, -26), направление(-45, -35)
Юнит5146, позиция(-76, -59), направление(-84, -71)
Юнит5147, позиция(-24, -87), направление(-24, -69)
Юнит5148, позиция(-63, -24), направление(-33, -89)
Юнит5149, позиция(-67, -68), направление(-58, -47)
Юнит5150, позиция(-90, -52), направление(-73, -41)
Юнит5151, позиция(-27, -88), направление(-71, -12)
Юнит5152, позиция(-26, -41), направление(-16, -6)
Юнит5153, позиция(-33, -8), направление(-79, -16)
Юнит5154, позиция(-69, -58), направление(-40, -89)
Юнит5155, позиция(-42, -7), направление(-19, -21)
Юнит5156, позиция(-50, -62), направление(-83, -40)
Юнит5157, позиция(-69, -79), направление(-35, -63)
Юнит5158, позиция(-74, -64), направление(-36, -89)
Юнит5159, позиция(-2, -10), направление(-75, -26)
Юнит5160, позиция(-31, -95), направление(-69, -99)
Юнит5161, позиция(-74, -75), направление(-24, -77)
Юнит5162, позиция(-45, -73), направление(-72, -9)
Юнит5163, позиция(-28, -36), направление(-10, -88)
Юнит5164, позиция(-24, -82), направление(-25, -41)
Юнит5165, позиция(-52, -73), направление(-6, -11)
Юнит5166, позиция(-54, -13), направление(-8, -9)
Юнит5167, позиция(-56, -60), направление(-83, -7)
Юнит5168, позиция(-55, -12), направление(-82, -29)
Юнит5169, позиция(-89, -8), направление(-87, -62)
Юнит5170, позиция(-23, -2), направление(-6, -82)
Юнит5171, позиция(-85, -40), направление(-29, -26)
Юнит5172, позиция(-84, -78), направление(-30, -91)
Юнит5173, позиция(-21, -17), направление(-74, -36)
Юнит5174, позиция(-83, -27), направление(-17, -60)
Юнит5175, позиция(-38, -13), направление(-74, -99)
Юнит5176, позиция(-18, -64), направление(-77, -61)
Юнит5177, позиция(-10, -64), направление(-31, -88)
Юнит5178, позиция(-61, -72), направление(-69, -46)
Юнит5179, позиция(-41, -37), направление(-31, -66)
Юнит5180, позиция(-71, -5), направление(-69, -15)
Юнит5181, позиция(-39, -90), направление(-61, -58)
Юнит5182, позиция(-28, -99), направление(-55, -59)
Юнит5183, позиция(-55, -60), направление(-78, -18)
Юнит5184, позиция(-14, -92), направление(-79, -43)
Юнит5185, позиция(-31, -46), направление(-34, -75)
Юнит5186, позиция(-27, -75), направление(-88, -62)
Юнит5187, позиция(-85, -23), направление(-54, -41)
Юнит5188, позиция(-36, -15), направление(-20, -89)
Юнит5189, позиция(-98, -26), направление(-69, -64)
Юнит5190, позиция(-93, -84), направление(-86, -42)
Юнит5191, позиция(-76, -2), направление(-74, -83)
Юнит5192, позиция(-18, -95), направление(-43, -15)
Юнит5193, позиция(-39, -42), направление(-94, -15)
Юнит5194, позиция(-69, -63), направление(-60, -78)
Юнит5195, позиция(-97, -72), направление(-21, -59)
Юнит5196, позиция(-3, -25), направление(-21, -80)
Юнит5197, позиция(-15, -28), направление(-24, -19)
Юнит5198, позиция(-31, -69), направление(-6, -5)
Юнит5199, позиция(-28, -20), направление(-26, -87)
Юнит5200, позиция(-7, -37), направление(-99, -4)
Юнит5201, позиция(-79, -48), направление(-57, -8)
Юнит5202, позиция(-72, -89), направление(-50, -30)
Юнит5203, позиция(-16, -42), направление(-68, -63)
Юнит5204, позиция(-77, -13), направление(-85, -77)
Юнит5205, позиция(-30, -89), направление(-60, -23)
Юнит5206, позиция(-97, -4), направление(-11, -59)
Юнит5207, позиция(-95, -47), направление(-49, -62)
Юнит5208, позиция(-76, -14), направление(-70, -27)
Юнит5209, позиция(-25, -45), направление(-89, -89)
Юнит5210, позиция(-36, -67), направление(-52, -45)
Юнит5211, позиция(-42, -67), направление(-22, -6)
Юнит5212, позиция(-70, -57), направление(-53, -24)
Юнит5213, позиция(-46, -75), направление(-7, -47)
Юнит5214, позиция(-64, -37), направление(-32, -77)
Юнит5215, позиция(-26, -58), направление(-9, -43)
Юнит5216, позиция(-54, -50), направление(-20, -87)
Юнит5217, позиция(-41, -55), направление(-7, -66)
Юнит5218, позиция(-64, -11), направление(-67, -35)
Юнит5219, позиция(-67, -33), направление(-57, -76)
Юнит5220, позиция(-36, -64), направление(-39, -52)
Юнит5221, позиция(-23, -4), направление(-71, -4)
Юнит5222, позиция(-7, -74), направление(-39, -51)
Юнит5223, позиция(-57, -9), направление(-56, -39)
Юнит5224, позиция(-87, -1), направление(-9, -46)
Юнит5225, позиция(-50, -88), направление(-12, -21)
Юнит5226, позиция(-8, -60), направление(-27, -74)
Юнит5227, позиция(-77, -35), направление(-31, -100)
Юнит5228, позиция(-6, -70), направление(-20, -51)
Юнит5229, позиция(-82, -3), направление(-77, -42)
Юнит5230, позиция(-15, -93), направление(-95, -24)
Юнит5231, позиция(-86, -4), направление(-60, -30)
Юнит5232, позиция(-27, -20), направление(-100, -50)
Юнит5233, позиция(-69, -95), направление(-22, -4)
Юнит5234, позиция(-25, -55), направление(-36, -16)
Юнит5235, позиция(-81, -18), направление(-57, -43)
Юнит5236, позиция(-85, -43), направление(-44, -94)
Юнит5237, позиция(-70, -16), направление(-5, -17)
Юнит5238, позиция(-15, -29), направление(-3, -69)
Юнит5239, позиция(-72, -27), направление(-39, -67)
Юнит5240, позиция(-33, -54), направление(-27, -71)
Юнит5241, позиция(-8, -77), направление(-6, -8)
Юнит5242, позиция(-50, -30), направление(-26, -10)
Юнит5243, позиция(-49, -36), направление(-64, -45)
Юнит5244, позиция(-91, -48), направление(-27, -80)
Юнит5245, позиция(-91, -99), направление(-15, -88)
Юнит5246, позиция(-15, -82), направление(-33, -10)
Юнит5247, позиция(-96, -75), направление(-30, -75)
Юнит5248, позиция(-77, -83), направление(-84, -67)
Юнит5249, позиция(-70, -44), направление(-52, -60)
Юнит5250, позиция(-28, -19), направление(-69, -23)
Юнит5251, позиция(-13, -63), направление(-94, -81)
Юнит5252, позиция(-84, -43), направление(-49, -63)
Юнит5253, позиция(-46, -89), направление(-55, -88)
Юнит5254, позиция(-64, -52), направление(-87, -58)
Юнит5255, позиция(-69, -59), направление(-22, -50)
Юнит5256, позиция(-40, -15), направление(-41, -20)
Юнит5257, позиция(-81, -25), направление(-32, -29)
Юнит5258, позиция(-78, -16), направление(-1, -12)
Юнит5259, позиция(-59, -50), направление(-12, -100)
Юнит5260, позиция(-63, -22), направление(-30, -16)
Юнит5261, позиция(-59, -69), направление(-53, -84)
Юнит5262, позиция(-53, -99), направление(-71, -14)
Юнит5263, позиция(-24, -35), направление(-53, -23)
Юнит5264, позиция(-77, -27), направление(-64, -62)
Юнит5265, позиция(-97, -93), направление(-34, -55)
Юнит5266, позиция(-29, -15), направление(-94, -89)
Юнит5267, позиция(-70, -25), направление(-34, -54)
Юнит5268, позиция(-72, -72), направление(-86, -70)
Юнит5269, позиция(-13, -70), направление(-93, -89)
Юнит5270, позиция(-83, -48), направление(-23, -70)
Юнит5271, позиция(-91, -11), направление(-80, -71)
Юнит5272, позиция(-89, -17), направление(-54, -23)
Юнит5273, позиция(-30, -3), направление(-34, -50)
Юнит5274, позиция(-20, -76), направление(-88, -90)
Юнит5275, позиция(-88, -36), направление(-93, -70)
Юнит5276, позиция(-100, -77), направление(-69, -79)
Юнит5277, позиция(-52, -2), направление(-39, -83)
Юнит5278, позиция(-29, -54), направление(-16, -1)
Юнит5279, позиция(-90, -35), направление(-11, -70)
Юнит5280, позиция(-15, -23), направление(-15, -13)
Юнит5281, позиция(-89, -87), направление(-87, -29)
Юнит5282, позиция(-67, -13), направление(-23, -2)
Юнит5283, позиция(-45, -72), направление(-3, -46)
Юнит5284, позиция(-11, -54), направление(-98, -81)
Юнит5285, позиция(-45, -57), направление(-43, -18)
Юнит5286, позиция(-80, -1), направление(-26, -44)
Юнит5287, позиция(-68, -8), направление(-6, -36)
Юнит5288, позиция(-39, -72), направление(-52, -33)
Юнит5289, позиция(-38, -94), направление(-71, -81)
Юнит5290, позиция(-27, -47), направление(-74, -38)
Юнит5291, позиция(-33, -7), направление(-33, -47)
Юнит5292, позиция(-39, -13), направление(-63, -72)
Юнит5293, позиция(-87, -37), направление(-4, -17)
Юнит5294, позиция(-63, -73), направление(-62, -87)
Юнит5295, позиция(-29, -41), направление(-41, -24)
Юнит5296, позиция(-58, -92), направление(-99, -6)
Юнит5297, позиция(-36, -50), направление(-81, -33)
Юнит5298, позиция(-31, -23), направление(-51, -62)
Юнит5299, позиция(-41, -91), направление(-34, -52)
Юнит5300, позиция(-39, -32), направление(-18, -6)
Юнит5301, позиция(-67, -96), направление(-44, -13)
Юнит5302, позиция(-83, -46), направление(-98, -5)
Юнит5303, позиция(-42, -57), направление(-76, -95)
Юнит5304, позиция(-40, -8), направление(-33, -13)
Юнит5305, позиция(-99, -33), направление(-24, -87)
Юнит5306, позиция(-60, -88), направление(-96, -65)
Юнит5307, позиция(-13, -91), направление(-44, -3)
Юнит5308, позиция(-96, -14), направление(-21, -85)
Юнит5309, позиция(-32, -29), направление(-97, -38)
Юнит5310, позиция(-55, -32), направление(-79, -100)
Юнит5311, позиция(-30, -99), направление(-91, -48)
Юнит5312, позиция(-63, -38), направление(-58, -86)
Юнит5313, позиция(-40, -94), направление(-66, -9)
Юнит5314, позиция(-29, -46), направление(-23, -88)
Юнит5315, позиция(-52, -51), направление(-18, -89)
Юнит5316, позиция(-80, -63), направление(-94, -5)
Юнит5317, позиция(-91, -16), направление(-53, -67)
Юнит5318, позиция(-3, -4), направление(-17, -57)
Юнит5319, позиция(-10, -84), направление(-13, -53)
Юнит5320, позиция(-18, -36), направление(-18, -81)
Юнит5321, позиция(-62, -37), направление(-17, -79)
Юнит5322, позиция(-3, -37), направление(-42, -31)
Юнит5323, позиция(-90, -100), направление(-60, -30)
Юнит5324, позиция(-3, -12), направление(-31, -84)
Юнит5325, позиция(-39, -49), направление(-82, -45)
Юнит5326, позиция(-92, -97), направление(-59, -55)
Юнит5327, позиция(-93, -77), направление(-60, -51)
Юнит5328, позиция(-34, -49), направление(-85, -77)
Юнит5329, позиция(-26, -42), направление(-79, -43)
Юнит5330, позиция(-17, -62), направление(-35, -81)
Юнит5331, позиция(-84, -40), направление(-25, -89)
Юнит5332, позиция(-80, -23), направление(-90, -60)
Юнит5333, позиция(-72, -100), направление(-10, -24)
Юнит5334, позиция(-65, -43), направление(-19, -24)
Юнит5335, позиция(-15, -27), направление(-95, -93)
Юнит5336, позиция(-53, -89), направление(-38, -71)
Юнит5337, позиция(-55, -74), направление(-30, -55)
Юнит5338, позиция(-52, -52), направление(-80, -79)
Юнит5339, позиция(-81, -61), направление(-23, -99)
Юнит5340, позиция(-75, -90), направление(-64, -25)
Юнит5341, позиция(-7, -54), направление(-75, -91)
Юнит5342, позиция(-7, -6), направление(-12, -17)
Юнит5343, позиция(-73, -25), направление(-1, -97)
Юнит5344, позиция(-91, -96), направление(-23, -18)
Юнит5345, позиция(-98, -39), направление(-40, -40)
Юнит5346, позиция(-99, -34), направление(-30, -93)
Юнит5347, позиция(-26, -94), направление(-44, -68)
Юнит5348, позиция(-61, -4), направление(-18, -97)
Юнит5349, позиция(-55, -9), направление(-38, -7)
Юнит5350, позиция(-13, -47), направление(-54, -78)
Юнит5351, позиция(-87, -11), направление(-12, -20)
Юнит5352, позиция(-75, -11), направление(-83, -96)
Юнит5353, позиция(-26, -95), направление(-23, -29)
Юнит5354, позиция(-22, -70), направление(-65, -38)
Юнит5355, позиция(-86, -87), направление(-98, -3)
Юнит5356, позиция(-49, -17), направление(-78, -78)
Юнит5357, позиция(-21, -47), направление(-8, -40)
Юнит5358, позиция(-88, -88), направление(-60, -34)
Юнит5359, позиция(-71, -5), направление(-46, -62)
Юнит5360, позиция(-6, -32), направление(-65, -3)
Юнит5361, позиция(-75, -77), направление(-16, -55)
Юнит5362, позиция(-98, -80), направление(-37, -92)
Юнит5363, позиция(-22, -32), направление(-11, -89)
Юнит5364, позиция(-64, -13), направление(-9, -29)
Юнит5365, позиция(-100, -59), направление(-11, -61)
Юнит5366, позиция(-43, -19), направление(-52, -6)
Юнит5367, позиция(-68, -43), направление(-40, -54)
Юнит5368, позиция(-94, -29), направление(-51, -91)
Юнит5369, позиция(-38, -1), направление(-39, -62)
Юнит5370, позиция(-10, -50), направление(-66, -48)
Юнит5371, позиция(-85, -38), направление(-97, -46)
Юнит5372, позиция(-5, -40), направление(-75, -97)
Юнит5373, позиция(-49, -18), направление(-60, -80)
Юнит5374, позиция(-34, -55), направление(-12, -2)
Юнит5375, позиция(-75, -70), направление(-47, -6)
Юнит5376, позиция(-62, -97), направление(-55, -38)
Юнит5377, позиция(-67, -32), направление(-28, -93)
Юнит5378, позиция(-87, -30), направление(-4, -29)
Юнит5379, позиция(-91, -91), направление(-82, -1)
Юнит5380, позиция(-80, -11), направление(-44, -19)
Юнит5381, позиция(-15, -78), направление(-51, -10)
Юнит5382, позиция(-62, -12), направление(-30, -49)
Юнит5383, позиция(-87, -81), направление(-5, -95)
Юнит5384, позиция(-8, -61), направление(-27, -6)
Юнит5385, позиция(-4, -44), направление(-39, -2)
Юнит5386, позиция(-32, -31), направление(-71, -5)
Юнит5387, позиция(-45, -93), направление(-15, -19)
Юнит5388, позиция(-10, -97), направление(-80, -19)
Юнит5389, позиция(-74, -73), направление(-32, -74)
Юнит5390, позиция(-67, -67), направление(-92, -68)
Юнит5391, позиция(-21, -84), направление(-3, -8)
Юнит5392, позиция(-68, -43), направление(-17, -15)
Юнит5393, позиция(-23, -31), направление(-12, -74)
Юнит5394, позиция(-89, -96), направление(-23, -73)
Юнит5395, позиция(-10, -91), направление(-28, -4)
Юнит5396, позиция(-87, -70), направление(-86, -13)
Юнит5397, позиция(-59, -82), направление(-99, -62)
Юнит5398, позиция(-31, -94), направление(-87, -63)
Юнит5399, позиция(-23, -99), направление(-81, -99)
Юнит5400, позиция(-26, -65), направление(-46, -39)
Юнит5401, позиция(-88, -92), направление(-35, -76)
Юнит5402, позиция(-83, -68), направление(-16, -85)
Юнит5403, позиция(-79, -14), направление(-1, -31)
Юнит5404, позиция(-82, -66), направление(-64, -32)
Юнит5405, позиция(-97, -33), направление(-3, -75)
Юнит5406, позиция(-85, -99), направление(-40, -97)
Юнит5407, позиция(-29, -62), направление(-31, -29)
Юнит5408, позиция(-8, -41), направление(-31, -8)
Юнит5409, позиция(-86, -15), направление(-52, -6)
Юнит5410, позиция(-78, -80), направление(-74, -44)
Юнит5411, позиция(-35, -36), направление(-2, -46)
Юнит5412, позиция(-7, -18), направление(-17, -37)
Юнит5413, позиция(-9, -66), направление(-78, -13)
Юнит5414, позиция(-62, -17), направление(-41, -19)
Юнит5415, позиция(-2, -22), направление(-61, -65)
Юнит5416, позиция(-47, -53), направление(-26, -75)
Юнит5417, позиция(-2, -28), направление(-86, -1)
Юнит5418, позиция(-81, -2), направление(-88, -79)
Юнит5419, позиция(-55, -79), направление(-83, -2)
Юнит5420, позиция(-19, -84), направление(-49, -72)
Юнит5421, позиция(-39, -69), направление(-75, -83)
Юнит5422, позиция(-76, -80), направление(-47, -69)
Юнит5423, позиция(-66, -38), направление(-31, -12)
Юнит5424, позиция(-21, -13), направление(-20, -43)
Юнит5425, позиция(-11, -12), направление(-51, -73)
Юнит5426, позиция(-76, -28), направление(-52, -73)
Юнит5427, позиция(-74, -77), направление(-44, -58)
Юнит5428, позиция(-49, -26), направление(-67, -4)
Юнит5429, позиция(-89, -11), направление(-62, -34)
Юнит5430, позиция(-47, -85), направление(-54, -75)
Юнит5431, позиция(-70, -21), направление(-53, -82)
Юнит5432, позиция(-49, -59), направление(-1, -77)
Юнит5433, позиция(-45, -22), направление(-6, -5)
Юнит5434, позиция(-88, -88), направление(-24, -100)
Юнит5435, позиция(-88, -48), направление(-73, -76)
Юнит5436, позиция(-6, -67), направление(-9, -58)
Юнит5437, позиция(-61, -39), направление(-58, -81)
Юнит5438, позиция(-74, -54), направление(-22, -84)
Юнит5439, позиция(-89, -94), направление(-55, -87)
Юнит5440, позиция(-60, -97), направление(-61, -93)
Юнит5441, позиция(-33, -30), направление(-62, -82)
Юнит5442, позиция(-20, -5), направление(-34, -50)
Юнит5443, позиция(-50, -20), направление(-74, -89)
Юнит5444, позиция(-5, -91), направление(-49, -78)
Юнит5445, позиция(-11, -13), направление(-5, -86)
Юнит5446, позиция(-97, -13), направление(-79, -69)
Юнит5447, позиция(-56, -90), направление(-17, -50)
Юнит5448, позиция(-94, -25), направление(-24, -31)
Юнит5449, позиция(-94, -56), направление(-85, -100)
Юнит5450, позиция(-85, -68), направление(-76, -71)
Юнит5451, позиция(-76, -35), направление(-35, -73)
Юнит5452, позиция(-74, -14), направление(-96, -63)
Юнит5453, позиция(-86, -45), направление(-21, -39)
Юнит5454, позиция(-65, -81), направление(-89, -53)
Юнит5455, позиция(-30, -26), направление(-34, -64)
Юнит5456, позиция(-97, -77), направление(-82, -50)
Юнит5457, позиция(-9, -96), направление(-53, -22)
Юнит5458, позиция(-70, -59), направление(-16, -5)
Юнит5459, позиция(-37, -83), направление(-63, -71)
Юнит5460, позиция(-82, -17), направление(-95, -2)
Юнит5461, позиция(-30, -87), направление(-15, -45)
Юнит5462, позиция(-37, -6), направление(-48, -21)
Юнит5463, позиция(-67, -67), направление(-92, -25)
Юнит5464, позиция(-27, -48), направление(-63, -35)
Юнит5465, позиция(-49, -98), направление(-67, -17)
Юнит5466, позиция(-71, -28), направление(-84, -74)
Юнит5467, позиция(-1, -66), направление(-48, -68)
Юнит5468, позиция(-40, -43), направление(-20, -39)
Юнит5469, позиция(-12, -44), направление(-12, -39)
Юнит5470, позиция(-50, -4), направление(-87, -9)
Юнит5471, позиция(-12, -88), направление(-22, -36)
Юнит5472, позиция(-84, -63), направление(-58, -21)
Юнит5473, позиция(-11, -19), направление(-12, -29)
Юнит5474, позиция(-61, -54), направление(-77, -27)
Юнит5475, позиция(-93, -2), направление(-32, -20)
Юнит5476, позиция(-5, -32), направление(-84, -5)
Юнит5477, позиция(-59, -31), направление(-50, -2)
Юнит5478, позиция(-47, -15), направление(-8, -41)
Юнит5479, позиция(-69, -45), направление(-7, -6)
Юнит5480, позиция(-79, -8), направление(-33, -38)
Юнит5481, позиция(-54, -34), направление(-18, -69)
Юнит5482, позиция(-92, -45), направление(-31, -31)
Юнит5483, позиция(-96, -54), направление(-41, -86)
Юнит5484, позиция(-72, -20), направление(-99, -89)
Юнит5485, позиция(-92, -76), направление(-26, -82)
Юнит5486, позиция(-49, -84), направление(-10, -32)
Юнит5487, позиция(-37, -42), направление(-16, -83)
Юнит5488, позиция(-60, -37), направление(-83, -32)
Юнит5489, позиция(-94, -59), направление(-38, -58)
Юнит5490, позиция(-86, -73), направление(-78, -47)
Юнит5491, позиция(-22, -99), направление(-53, -99)
Юнит5492, позиция(-82, -75), направление(-13, -67)
Юнит5493, позиция(-22, -55), направление(-48, -66)
Юнит5494, позиция(-51, -78), направление(-60, -83)
Юнит5495, позиция(-4, -95), направление(-2, -82)
Юнит5496, позиция(-92, -33), направление(-39, -7)
Юнит5497, позиция(-40, -30), направление(-76, -20)
Юнит5498, позиция(-14, -6), направление(-22, -87)
Юнит5499, позиция(-8, -59), направление(-61, -31)
Юнит5500, позиция(-18, -61), направление(-42, -71)
Юнит5501, позиция(-58, -92), направление(-80, -83)
Юнит5502, позиция(-61, -65), направление(-96, -86)
Юнит5503, позиция(-23, -5), направление(-35, -96)
Юнит5504, позиция(-79, -40), направление(-67, -57)
Юнит5505, позиция(-95, -91), направление(-52, -83)
Юнит5506, позиция(-17, -45), направление(-99, -87)
Юнит5507, позиция(-18, -8), направление(-14, -57)
Юнит5508, позиция(-73, -7), направление(-66, -84)
Юнит5509, позиция(-63, -91), направление(-34, -65)
Юнит5510, позиция(-28, -77), направление(-20, -52)
Юнит5511, позиция(-1, -79), направление(-68, -21)
Юнит5512, позиция(-99, -2), направление(-97, -60)
Юнит5513, позиция(-20, -39), направление(-6, -14)
Юнит5514, позиция(-17, -85), направление(-45, -70)
Юнит5515, позиция(-39, -29), направление(-38, -94)
Юнит5516, позиция(-46, -36), направление(-69, -83)
Юнит5517, позиция(-61, -69), направление(-6, -80)
Юнит5518, позиция(-8, -74), направление(-38, -18)
Юнит5519, позиция(-74, -9), направление(-78, -56)
Юнит5520, позиция(-11, -91), направление(-66, -52)
Юнит5521, позиция(-70, -77), направление(-58, -22)
Юнит5522, позиция(-10, -86), направление(-100, -13)
Юнит5523, позиция(-19, -18), направление(-18, -94)
Юнит5524, позиция(-17, -68), направление(-3, -31)
Юнит5525, позиция(-5, -21), направление(-80, -39)
Юнит5526, позиция(-3, -17), направление(-88, -72)
Юнит5527, позиция(-3, -67), направление(-51, -42)
Юнит5528, позиция(-44, -12), направление(-43, -59)
Юнит5529, позиция(-26, -61), направление(-16, -82)
Юнит5530, позиция(-67, -4), направление(-36, -19)
Юнит5531, позиция(-67, -55), направление(-50, -16)
Юнит5532, позиция(-39, -91), направление(-20, -82)
Юнит5533, позиция(-39, -59), направление(-20, -55)
Юнит5534, позиция(-24, -57), направление(-43, -93)
Юнит5535, позиция(-44, -37), направление(-96, -23)
Юнит5536, позиция(-8, -64), направление(-62, -27)
Юнит5537, позиция(-59, -23), направление(-40, -48)
Юнит5538, позиция(-37, -27), направление(-93, -78)
Юнит5539, позиция(-50, -96), направление(-86, -58)
Юнит5540, позиция(-7, -17), направление(-40, -42)
Юнит5541, позиция(-62, -7), направление(-42, -47)
Юнит5542, позиция(-88, -14), направление(-11, -15)
Юнит5543, позиция(-40, -84), направление(-5, -15)
Юнит5544, позиция(-55, -75), направление(-60, -25)
Юнит5545, позиция(-1, -79), направление(-1, -5)
Юнит5546, позиция(-42, -4), направление(-14, -99)
Юнит5547, позиция(-60, -50), направление(-94, -22)
Юнит5548, позиция(-62, -95), направление(-82, -71)
Юнит5549, позиция(-70, -2), направление(-49, -41)
Юнит5550, позиция(-25, -4), направление(-68, -91)
Юнит5551, позиция(-67, -55), направление(-22, -41)
Юнит5552, позиция(-44, -9), направление(-77, -40)
